Price,Brand,Model,Year,Color,Fuel_Type,Vehicle_History,Palestinian_Licence,Transmission_Type,Electric_Windows,Engine_Capacity,Kilometers_Driven,Seats,Installment_Payment_Method,Listed_For,Previous_Owners,Radio,Air_Conditioner,Central_Lock,Airbag,Magnesium_Rims,Alert_System,Leather_Seats,Sunroof,Kilometers_Driven_ZScore,Previous_Owners_Ranges,Previous_Owners_Labels
37000,فورد,فيستا,2012,فضي ,بنزين ,خصوصي ,1,عادي ,1,1250,124000.0,5,0,للبيع أو التبديل ,4,1,1,1,1,1,0,0,0,-0.36597583994332344,[3-4],2
53000,فولكسفاجن,جيتا,2008,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1900,750000.0,5,0,للبيع فقط ,3,1,1,1,1,1,0,1,1,2.995667574580504,[3-4],2
93000,سكودا,اوكتافيا,2014,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,154000.0,5,1,للبيع فقط ,0,1,1,1,0,1,1,1,0,-0.20487471784154257,[0-2],1
25000,فورد,فوكس,2004,سكني ,بنزين ,حكومي ,1,اوتوماتيك ,1,1600,330000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0.740251865155572,[0-2],1
74000,سكودا,اوكتافيا,2014,فضي ,ديزل ,خصوصي ,1,عادي ,1,1600,128000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,0,-0.34449569032975264,[0-2],1
176000,هونداي,سانتافيه,2019,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,90559.0,7,1,للبيع أو التبديل ,0,0,1,1,1,1,1,1,1,-0.5455552607501786,[0-2],1
60000,اوبل,كورسا,2017,سكني ,بنزين ,خصوصي ,1,عادي ,1,1400,70000.0,5,1,للبيع فقط ,2,1,1,1,1,1,0,0,1,-0.655957859726529,[0-2],1
75000,هونداي,توسان,2013,سكني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,226397.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0.18389988005187843,[0-2],1
60000,فولكسفاجن,بولو,2016,فيراني ,بنزين ,خصوصي ,1,عادي ,1,1200,80000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,0,1,0,0,-0.6022574856926021,[0-2],1
50000,كيا,بيكانتو,2018,بيج ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,51516.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.7552176310908396,[0-2],1
74500,بيجو,بارتنر,2018,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1600,68000.0,5,0,للبيع فقط ,0,1,1,1,1,0,1,0,0,-0.6666979345333144,[0-2],1
10000,سوبارو,عريض,1986,أبيض ,بنزين ,خصوصي ,1,عادي ,0,1600,762436.0,5,0,للبيع فقط ,3,0,0,0,0,0,0,0,0,3.062449359729096,[3-4],2
113000,كيا,سبورتاج,2017,أبيض عاجي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,95000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.5217069246417116,[0-2],1
73000,كيا,سيراتو,2017,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,119000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.3928260269602869,[0-2],1
67000,كيا,سيراتو,2016,أسود ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,160000.0,5,0,للبيع فقط ,3,1,1,1,1,1,1,1,1,-0.17265449342118638,[3-4],2
9000,رينو,R9,1984,بيج ,بنزين ,خصوصي ,1,عادي ,0,1100,1000.0,5,1,للبيع فقط ,4,0,0,0,0,0,0,0,0,-1.026490440560625,[3-4],2
25000,فولكسفاجن,باسات,1998,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1900,565995.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,0,2.007553842169231,[0-2],1
34000,سكودا,اوكتافيا,2010,أبيض ,ديزل ,عمومي ,1,عادي ,1,1900,294317.0,5,0,للبيع فقط ,5,1,1,1,1,1,1,1,1,0.5486328204903104,[5+),3
43000,هونداي,i30,2008,أسود ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,154548.0,4,0,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,-0.20193193734448336,[3-4],2
130000,هونداي,توسان,2019,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,45000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.7902087948113464,[0-2],1
98999,سيت,ارونا,2019,ذهبي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,19000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.9298297672995565,[0-2],1
14000,بيجو,306,1997,فضي ,ديزل ,عمومي ,1,عادي ,1,1900,1234.0,5,1,للبيع فقط ,2,1,0,1,0,0,0,1,0,-1.0252338518082311,[0-2],1
150000,هونداي,سانتافيه,2018,كحلي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,113198.0,7,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.42398298397477135,[0-2],1
60000,فولكسفاجن,كادي,2008,أبيض ,ديزل ,خصوصي ,1,عادي ,1,1900,315000.0,7,1,للبيع فقط ,4,1,1,0,1,1,1,1,0,0.6597013041046815,[3-4],2
149999,فولكسفاجن,GTI,2019,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,32000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,1,-0.8600192810554514,[0-2],1
27000,بيجو,107,2011,فضي ,بنزين ,خصوصي ,1,عادي ,1,1000,123638.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,0,0,-0.3679197934833516,[0-2],1
120000,كيا,سورينتو,2014,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,140000.0,7,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.2800552414890403,[0-2],1
100000,هونداي,توسان,2016,بترولي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,130000.0,5,0,للتبديل فقط ,1,1,1,1,1,1,1,1,0,-0.3337556155229673,[0-2],1
35000,فولكسفاجن,جولف,2008,أبيض ,ديزل ,عمومي ,1,عادي ,1,1900,500000.0,5,1,للبيع فقط ,5,1,1,1,1,1,1,1,0,1.6531582237323301,[5+),3
220000,مرسيدس,250,2019,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,43000.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.8009488696181318,[0-2],1
66000,سيت,ابيزا,2016,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,72122.0,5,0,للبيع أو التبديل ,0,0,0,0,0,0,0,0,1,-0.6445626403565298,[0-2],1
126000,سيت,ليون,2020,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1500,11000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,1,-0.9727900665266981,[0-2],1
108000,سيت,ليون,2017,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,68000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.6666979345333144,[0-2],1
160000,ميتسوبيشي,L200,2017,جيشي ,ديزل ,خصوصي ,1,عادي ,1,2500,1040.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,0,-1.0262756390644894,[0-2],1
40000,اوبل,كورسا,2013,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1400,122000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,0,0,0,-0.37671591475010885,[0-2],1
66000,كيا,سول,2016,بترولي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,80000.0,5,1,للبيع أو التبديل ,3,1,1,1,1,1,1,1,0,-0.6022574856926021,[3-4],2
115000,فولكسفاجن,كادي,2020,أسود ميتالك ,ديزل ,خصوصي ,1,عادي ,1,1995,190000.0,7,0,للبيع أو التبديل ,0,1,1,1,1,0,1,0,0,-0.01155337131940551,[0-2],1
75000,هونداي,توسان,2015,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,115000.0,5,0,للبيع أو التبديل ,2,1,1,1,1,1,1,1,0,-0.4143061765738577,[0-2],1
38000,اوبل,استرا,2006,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1800,126000.0,5,0,للبيع أو التبديل ,1,1,1,0,1,1,0,1,0,-0.35523576513653804,[0-2],1
173000,فولكسفاجن,باسات,2020,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1500,8000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.9889001787368762,[0-2],1
95000,هونداي,فينيو,2019,كحلي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,22000.0,5,1,للبيع فقط ,0,0,1,1,1,1,1,1,0,-0.9137196550893785,[0-2],1
32000,بيجو,607,2009,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3000,92000.0,5,0,للبيع فقط ,3,1,1,1,1,1,1,1,1,-0.5378170368518898,[3-4],2
19000,اوبل,استرا,1998,أبيض ,بنزين ,خصوصي ,1,عادي ,0,1400,257580.0,5,1,للبيع أو التبديل ,3,0,1,0,0,0,1,0,0,0.3513537564018729,[3-4],2
105000,جييب,Renegade,2016,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,70000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.655957859726529,[0-2],1
22000,أفيكو,ديلي,2002,أبيض ,ديزل ,تأجير ,1,عادي ,0,2000,1000.0,3,0,للبيع فقط ,2,0,0,0,0,0,0,0,0,-1.026490440560625,[0-2],1
115000,سكودا,سوبيرب,2015,رمادي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,200000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,0.04214700271452145,[0-2],1
125000,مرسيدس,CLA180,2015,فيراني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,950000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,4.069675055259043,[0-2],1
137000,هونداي,سانتافيه,2018,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,113198.0,7,0,للبيع أو التبديل ,0,1,1,1,1,0,1,1,0,-0.42398298397477135,[0-2],1
36000,اوبل,كورسا,2013,بترولي ,بنزين ,خصوصي ,1,عادي ,1,1400,100000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,-0.49485673762474813,[0-2],1
30000,سكودا,فابيا,2012,أبيض ,ديزل ,عمومي ,1,عادي ,1,1600,249037.0,5,0,للبيع فقط ,1,1,1,1,0,1,1,1,0,0.3054775268646891,[0-2],1
66500,هونداي,اكسنت,2017,خمري ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,61819.0,5,0,للبيع فقط ,1,1,1,1,1,0,1,0,0,-0.6998901357236846,[0-2],1
47000,هونداي,i30,2008,أحمر ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,154548.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.20193193734448336,[0-2],1
13000,دايو,ماتيز,2000,أخضر ,بنزين ,خصوصي ,1,عادي ,0,800,220000.0,5,1,للبيع فقط ,2,1,0,0,0,0,0,1,0,0.14954775078237537,[0-2],1
77000,سكودا,اوكتافيا,2016,كحلي ,ديزل ,خصوصي ,1,عادي ,1,1600,200000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,0,0.04214700271452145,[0-2],1
60000,سكودا,فابيا,2015,أبيض ,بنزين ,خصوصي ,1,عادي ,1,1200,100000.0,5,1,للبيع أو التبديل ,0,0,0,0,1,1,1,0,0,-0.49485673762474813,[0-2],1
54000,بيجو,بارتنر,2013,كحلي ,ديزل ,خصوصي ,1,عادي ,1,1600,354000.0,7,0,للبيع فقط ,1,0,1,0,1,1,1,0,0,0.8691327628369966,[0-2],1
130000,كيا,سبورتاج,2018,أسود ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,55000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.7365084207774194,[0-2],1
55000,كيا,بيكانتو,2019,بترولي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,52000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.7526185329875975,[0-2],1
61000,فولكسفاجن,جيتا,2014,رصاصي ,ديزل ,خصوصي ,1,عادي ,1,1600,129000.0,5,1,للبيع أو التبديل ,3,1,1,1,1,1,1,1,0,-0.33912565292636,[3-4],2
290000,ميتسوبيشي,باجيرو,2018,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,3000,26000.0,5,0,للبيع فقط ,0,0,1,1,1,1,1,1,1,-0.8922395054758077,[0-2],1
600000,هونداي,اكسنت,2013,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,195000.0,5,0,للبيع فقط ,1,0,1,1,0,1,0,1,1,0.01529681569755797,[0-2],1
142000,هونداي,سانتافيه,2018,فيراني ,ديزل ,خصوصي ,1,عادي ,1,2000,94000.0,7,0,للبيع فقط ,0,1,1,1,0,1,1,1,0,-0.5270769620451043,[0-2],1
145000,فولكسفاجن,باسات,2016,ذهبي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,180000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,-0.06525374535333248,[0-2],1
32000,مرسيدس,220,1986,أبيض ,بنزين ,عمومي ,1,اوتوماتيك ,1,2200,762436.0,5,1,للبيع فقط ,3,1,1,1,0,1,0,1,1,3.062449359729096,[3-4],2
140000,سكودا,اوكتافيا,2017,عدة الوان ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,50000.0,5,1,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.7633586077943829,[0-2],1
77000,هونداي,اكسنت,2018,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,19000.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,1,0,-0.9298297672995565,[0-2],1
42000,هونداي,i30,2010,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,137000.0,5,0,للبيع أو التبديل ,2,1,1,1,1,1,1,1,0,-0.29616535369921837,[0-2],1
38500,سكودا,اوكتافيا,2009,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1900,316957.0,5,0,للتبديل فقط ,1,1,1,1,1,1,1,0,0,0.670210467303121,[0-2],1
85000,هونداي,اكسنت,2019,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,90559.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.5455552607501786,[0-2],1
117000,سيت,ارونا,2018,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,35000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.8439091688452733,[0-2],1
165000,فولكسفاجن,GTI,2018,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,55000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,1,-0.7365084207774194,[0-2],1
36000,هونداي,فيرنا,2006,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,175154.0,5,0,للبيع فقط ,1,0,1,1,1,1,1,1,0,-0.09127694661017348,[0-2],1
205000,مرسيدس,C300,2018,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2000,62000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.6989181589536706,[0-2],1
25000,شفروليه,أفيوو,2010,أحمر ,بنزين ,تأجير ,1,اوتوماتيك ,1,1400,133941.0,5,0,للبيع أو التبديل ,1,0,1,1,1,1,1,0,0,-0.31259229811619665,[0-2],1
47000,هونداي,توسان,2010,أسود ,ديزل ,حكومي ,1,نصف اوتوماتيك ,1,2000,75000.0,5,1,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.6291076727095656,[0-2],1
96000,كيا,اوبتيما,2019,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1700,52000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.7526185329875975,[0-2],1
77000,هونداي,اكسنت,2017,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,72000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,0,-0.6452177849197436,[0-2],1
200000,بي,ام,2016,أسود ميتالك ,ديزل ,خصوصي ,1,نصف اوتوماتيك ,1,2000,180000.0,5,1,للبيع فقط ,2,1,1,1,1,1,1,1,1,-0.06525374535333248,[0-2],1
100000,هونداي,كونا,2018,فيراني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,55000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.7365084207774194,[0-2],1
8000,اوبل,اسكونا,1983,بيج ,بنزين ,خصوصي ,1,عادي ,0,1300,15000.0,5,0,للبيع فقط ,5,1,0,0,0,0,1,0,0,-0.9513099169131273,[5+),3
41000,كيا,بيكانتو,2016,فيراني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,105000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.4680065506077847,[0-2],1
53000,ستروين,بيرلينجو,2014,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1600,203758.0,5,0,للبيع فقط ,0,1,1,1,1,0,1,0,0,0.0623276032764712,[0-2],1
26000,فولكسفاجن,بولو,2002,أحمر ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,200000.0,5,1,للبيع أو التبديل ,6,1,1,1,1,1,1,1,0,0.04214700271452145,[5+),3
74000,سيت,ليون,2018,أبيض عاجي ,بنزين ,خصوصي ,1,عادي ,1,1200,64000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,0,-0.6881780841468852,[0-2],1
125000,سكودا,سوبيرب,2015,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,145000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.2532050544720768,[0-2],1
22500,اودي,A4,2000,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1800,123456.0,5,1,للبيع فقط ,5,1,1,1,1,1,1,1,1,-0.3688971402907691,[5+),3
129000,سيت,ليون,2019,أسود ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1500,13000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.9620499917199127,[0-2],1
42000,سكودا,اوكتافيا,2008,فضي ,ديزل ,عمومي ,1,عادي ,1,1900,500000.0,5,0,للبيع فقط ,3,1,0,0,1,1,0,0,0,1.6531582237323301,[3-4],2
35000,فولكسفاجن,LT,2001,أبيض ,ديزل ,تجاري ,1,عادي ,1,2000,35000.0,3,0,للبيع فقط ,2,1,1,1,1,1,1,1,1,-0.8439091688452733,[0-2],1
85000,هونداي,سانتافيه,2013,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,15000.0,7,0,للبيع أو التبديل ,3,1,1,1,1,0,1,1,1,-0.9513099169131273,[3-4],2
78000,فولكسفاجن,جولف,2012,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,95000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.5217069246417116,[0-2],1
30000,مرسيدس,914,1987,أخضر ,ديزل ,تجاري ,1,عادي ,0,5000,52555.0,3,0,للبيع أو التبديل ,2,1,0,0,0,0,0,0,0,-0.7496381622287146,[0-2],1
31000,فيات,بونتو,2008,أزرق ,بنزين ,خصوصي ,1,عادي ,1,1400,177000.0,5,0,للبيع فقط ,1,1,1,1,1,0,1,0,0,-0.08136385756351056,[0-2],1
63000,هونداي,اكسنت,2017,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,70000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.655957859726529,[0-2],1
92000,سيت,أتيكا,2018,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,85000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.5754072986756386,[0-2],1
55000,هونداي,سانتافيه,2007,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,362236.0,7,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,0.9133603908913389,[0-2],1
61000,سيت,ليون,2016,فضي ,بنزين ,خصوصي ,1,عادي ,1,1200,110000.0,5,0,للبيع أو التبديل ,3,1,1,1,1,1,1,0,0,-0.44115636359082117,[3-4],2
149000,هونداي,سانتافيه,2018,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,113198.0,7,1,للبيع أو التبديل ,0,0,1,1,1,1,0,1,0,-0.42398298397477135,[0-2],1
72000,سيت,ابيزا,2017,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,110000.0,5,0,للبيع فقط ,2,0,0,0,0,0,0,0,0,-0.44115636359082117,[0-2],1
62000,هونداي,i30,2016,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,100000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,1,-0.49485673762474813,[0-2],1
47500,كيا,بيكانتو,2018,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,44000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.7955788322147391,[0-2],1
110000,بي,ام,2014,أزرق سماوي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,180000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.06525374535333248,[0-2],1
165000,بي,ام,2014,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3000,112266.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,1,-0.42898785883473334,[0-2],1
120000,ايسوزو,ديماكس,2012,أبيض ,ديزل ,حكومي ,1,عادي ,1,2500,98000.0,5,0,للبيع أو التبديل ,1,1,1,0,1,0,0,1,0,-0.5055968124315335,[0-2],1
56000,هونداي,اكسنت,2016,سكني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,50000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.7633586077943829,[0-2],1
41500,ستروين,بيكاسو,2011,رمادي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,250000.0,7,0,للبيع فقط ,3,1,1,1,1,1,1,0,1,0.31064887288415627,[3-4],2
69000,جييب,باتريوت,2008,ذهبي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2390,154548.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,-0.20193193734448336,[0-2],1
142000,هونداي,سنتافيه,2018,جيشي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,60000.0,7,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.709658233760456,[0-2],1
37500,نيسان,ميكرا,2010,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,76000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,0,0,-0.6237376353061729,[0-2],1
162000,سكودا,كودياك,2018,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,140000.0,5,0,للبيع فقط ,1,0,1,1,1,0,1,0,0,-0.2800552414890403,[0-2],1
65000,فولكسفاجن,بولو,2016,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1200,115000.0,5,0,للبيع فقط ,0,0,0,0,0,0,0,0,0,-0.4143061765738577,[0-2],1
54000,كيا,بيكانتو,2018,أسود ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,33500.0,5,0,للبيع أو التبديل ,0,0,0,0,0,0,0,0,0,-0.8519642249503624,[0-2],1
147000,كيا,سورينتو,2018,فيراني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,90000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.5485571116586752,[0-2],1
270000,جييب,Wrangler,2015,أزرق ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3600,1000.0,2,0,للبيع فقط ,0,1,1,0,0,1,0,0,1,-1.026490440560625,[0-2],1
95000,مرسيدس,350,2008,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3500,177314.0,5,0,للبيع فقط ,10,1,1,1,1,1,1,1,1,-0.07967766581884525,[5+),3
47000,اوبل,كورسا,2014,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,74000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.6344777101129583,[0-2],1
45000,فولكسفاجن,LT,2002,أبيض ,ديزل ,خصوصي ,1,عادي ,1,2500,475435.0,3,1,للبيع فقط ,2,1,1,1,1,0,1,1,0,1.5212432549179884,[0-2],1
52000,فورد,فيستا,2014,كرميدي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,75000.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,1,0,-0.6291076727095656,[0-2],1
120000,مرسيدس,C200,2013,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1800,118000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,-0.3981960643636796,[0-2],1
10500,فولكسفاجن,كادي,2017,سكني ,ديزل ,خصوصي ,1,عادي ,1,2000,95000.0,7,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.5217069246417116,[0-2],1
100000,بي,ام,2016,بني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,125000.0,7,1,للبيع أو التبديل ,0,1,1,1,1,1,1,0,0,-0.36060580253993074,[0-2],1
33500,اوبل,استرا,2011,فضي ,بنزين ,خصوصي ,1,عادي ,1,1600,232000.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,0,0,0.2139881996230877,[0-2],1
165000,هونداي,سانتافيه,2019,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,18000.0,7,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.9351998047029492,[0-2],1
